text,label,prompt,prediction
"thither, if but to prie, shall be perhaps",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
thither, if but to prie, shall be perhaps",0
"in order, though to nations yet unborn,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in order, though to nations yet unborn,",0
she listening sate.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
she listening sate.",0
"nathless, as hath been often tried,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nathless, as hath been often tried,",0
lowly and soft she said it; but spake out louder now:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lowly and soft she said it; but spake out louder now:",0
"on which an army once did feast,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
on which an army once did feast,",0
"to sunset they would sip of the tea, drink of the beer, and eat of the",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to sunset they would sip of the tea, drink of the beer, and eat of the",0
who god possesseth,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who god possesseth",0
glad on its stone-built hearth; and thorough the wide-mouthed smoke-flue,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
glad on its stone-built hearth; and thorough the wide-mouthed smoke-flue",1
his silent sandals swept the mossy green;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his silent sandals swept the mossy green;",0
