text,label,prompt,prediction
"the meadows mine, the mountains mine, --",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the meadows mine, the mountains mine, --",1
since ferdinand and you begun,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
since ferdinand and you begun",3
i'm always thinkin' long.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i'm always thinkin' long.",3
"ho! philip, send, for charity, thy mexican pistoles,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ho! philip, send, for charity, thy mexican pistoles,",3
"what's de use o' gittin' mopy,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
what's de use o' gittin' mopy,",1
"yet by experience taught we know how good,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
yet by experience taught we know how good,",1
as if she were a woman. we who have clipt,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
as if she were a woman. we who have clipt",3
"it would be different if more people came,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
it would be different if more people came,",3
"the present is enough, for common souls,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the present is enough, for common souls,",1
"hear its low inward singing,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
hear its low inward singing,",1
"be sure to read it rightly. so, i mused",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
be sure to read it rightly. so, i mused",3
and keep my senses straightened,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and keep my senses straightened",1
three trojans tug at ev’ry lab’ring oar;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
three trojans tug at ev’ry lab’ring oar;",3
"mind us of like repose, since god hath set",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
mind us of like repose, since god hath set",3
lift their blue woods in broken chain,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lift their blue woods in broken chain",3
in nothing is wanting;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in nothing is wanting;",1
but thrown in a heap with a crush and a clatter;,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but thrown in a heap with a crush and a clatter;",3
"and kissed him with a sister's kiss,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and kissed him with a sister's kiss,",1
"""thou of the god-lent crown,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""thou of the god-lent crown,",1
like pageantry of mist on an autumnal stream.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
like pageantry of mist on an autumnal stream.",1
or the bolder art essaying,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
or the bolder art essaying",3
"he smell de bacon cookin', an' he hyeah de fiah hum;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
he smell de bacon cookin', an' he hyeah de fiah hum;",1
came in slow pomp;--the moving pomp might seem,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
came in slow pomp;--the moving pomp might seem",3
"smoothing the clustered hair, and parting it",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
smoothing the clustered hair, and parting it",1
"in all that clang and hewing out of men,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in all that clang and hewing out of men,",3
"her scutcheon shows white with a blazon of red,--",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
her scutcheon shows white with a blazon of red,--",3
"looks, and is dumb with awe;",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
looks, and is dumb with awe;",1
"then oer the rushes flies again,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then oer the rushes flies again,",3
"a fragrance from the cedars, thickly set",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a fragrance from the cedars, thickly set",1
"you turn, o jeanne, on our mystery",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you turn, o jeanne, on our mystery",1
whose instinct was to listen and obey.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
whose instinct was to listen and obey.",1
with war unhop’d the latians to surprise?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with war unhop’d the latians to surprise?",3
"the eyes beside had wrung them dry,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the eyes beside had wrung them dry,",3
tis the chronicle of art.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tis the chronicle of art.",1
"that moved in the beginning o'er his face,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that moved in the beginning o'er his face,",3
so that ye for them are made,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
so that ye for them are made",3
of course throw monstrous shadows: those who think,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of course throw monstrous shadows: those who think",3
he who plays with old iagoo,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
he who plays with old iagoo",3
o sun-hint that hath overspread,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
o sun-hint that hath overspread",1
"the mad briareus of disunion rise,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the mad briareus of disunion rise,",3
"like your nest,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
like your nest,",1
"but she spake: ""bid hither gunnar, lest the sun sink o'er the bent,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but she spake: ""bid hither gunnar, lest the sun sink o'er the bent,",3
despised am i by those who call'd me friend,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
despised am i by those who call'd me friend",0
the days pass over me,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the days pass over me",3
"knowing this, that never yet",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
knowing this, that never yet",3
"no, i won't be seein' nobody in the mornin',",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
no, i won't be seein' nobody in the mornin',",3
the crack as of her splitting. did she take,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the crack as of her splitting. did she take",3
"i see them torn by gallic guns,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i see them torn by gallic guns,",3
"thou feel'st it burning, in and in,--and fear",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
thou feel'st it burning, in and in,--and fear",3
"_you_ took to follerin' where the prophets beckoned,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
_you_ took to follerin' where the prophets beckoned,",3
godminster? is it fancy's play?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
godminster? is it fancy's play?",3
so that my stern resolve was almost gone.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
so that my stern resolve was almost gone.",1
"meekly in the eternal footsteps trod,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
meekly in the eternal footsteps trod,",1
"all along down ""injin crik?""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
all along down ""injin crik?""",3
"these are the tales, or new or old,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
these are the tales, or new or old,",3
"to men below,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to men below,",3
they had not set there. who had set it there?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they had not set there. who had set it there?",3
kneeling ne'er spoiled silk stockings; quit thy state;,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
kneeling ne'er spoiled silk stockings; quit thy state;",3
"sometime, when all life's lessons have been learned,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sometime, when all life's lessons have been learned,",3
"he said; and while he spoke, with flying speed",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
he said; and while he spoke, with flying speed",3
"from earth, with the waters of pain.",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
from earth, with the waters of pain.",3
sent by an hand unseen;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sent by an hand unseen;",3
to his aid the strong reverses,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to his aid the strong reverses",0
"and leave the words unspoken i yet have will to speak.""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and leave the words unspoken i yet have will to speak.""",3
"the tablet telling where he ""fell on sleep,""--",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the tablet telling where he ""fell on sleep,""--",3
is writ in moods and frowns and wrinkles strange.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
is writ in moods and frowns and wrinkles strange.",1
to gather weeds in the regardless stream.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to gather weeds in the regardless stream.",3
and the lure of what is called heaven is little or nothing to me.,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and the lure of what is called heaven is little or nothing to me.",1
me up like that.  'essence de la valliere'--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
me up like that.  'essence de la valliere'--",3
"but when i read of the brotherhood of lovers, how it was with them;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but when i read of the brotherhood of lovers, how it was with them;",1
all these were round my steady paces.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
all these were round my steady paces.",3
fearless but weary to thy arms i creep;,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
fearless but weary to thy arms i creep;",1
those cobweb nerves he could not dull within.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
those cobweb nerves he could not dull within.",3
"with dews of tropic morning wet,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with dews of tropic morning wet,",1
‘received that cheque.’ but you!... i send you funds,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
‘received that cheque.’ but you!... i send you funds",3
attend your brother to the stygian flood.”,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
attend your brother to the stygian flood.”",1
less often man--the harder of the two.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
less often man--the harder of the two.",3
"shining and shouting each to each that place),",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
shining and shouting each to each that place),",1
"a privilege, i think,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a privilege, i think,",1
our frowning foemen of the night,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
our frowning foemen of the night",3
"some moment, nailed on sorrow's cross,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
some moment, nailed on sorrow's cross,",3
my prayer away i threw;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
my prayer away i threw;",1
"an old smoaked blanket arches oer his head,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
an old smoaked blanket arches oer his head,",3
the sundown's golden trail?,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the sundown's golden trail?",3
"far, far away, o ye",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
far, far away, o ye",3
"“the nymph, who scatters flaming fires around,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
“the nymph, who scatters flaming fires around,",3
"all autumn pil'd, though spring and autumn here",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
all autumn pil'd, though spring and autumn here",3
"for 'twas e'en as a great god's slaying, and they feared the wrath of the sky;",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
for 'twas e'en as a great god's slaying, and they feared the wrath of the sky;",1
"but heaven in thy creation did decree,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but heaven in thy creation did decree,",1
and i've been like that silly girl.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and i've been like that silly girl.",3
"burns in thee, child?--what good can thee betide,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
burns in thee, child?--what good can thee betide,",3
to make a body curse.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to make a body curse.",3
"no, no, you have dismiss'd me; and i go",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
no, no, you have dismiss'd me; and i go",0
were murmuring on the stifling air,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
were murmuring on the stifling air",3
"before the saintly soul, whose human will",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
before the saintly soul, whose human will",3
"he scarce had ended, when those two approachd",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
he scarce had ended, when those two approachd",3
"blindness like that would scare the mole and bat,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
blindness like that would scare the mole and bat,",3
"did from the altar steal a smouldering brand,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
did from the altar steal a smouldering brand,",3
"""he whose lot hath been",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""he whose lot hath been",3
"our present, our past, our to be,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
our present, our past, our to be,",3
"now rise and look upon me.""  and she rose,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
now rise and look upon me.""  and she rose,",1
came sages urging on his foamy steed:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
came sages urging on his foamy steed:",1
"is beaten by the winds, with foggy vapours bound.",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
is beaten by the winds, with foggy vapours bound.",3
"apple-blossoms pink, and low",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
apple-blossoms pink, and low",1
until the bitter summons fell--,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
until the bitter summons fell--",3
"lift not your hands in the banded war,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lift not your hands in the banded war,",3
"but de lawd is all aroun' you,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but de lawd is all aroun' you,",3
"in slumber; for thine enemy never sleeps,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in slumber; for thine enemy never sleeps,",1
"tain't the words alone, but feelin's,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tain't the words alone, but feelin's,",3
"no angry bolt, but harmless flame.",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
no angry bolt, but harmless flame.",1
"they were wet, and glistened with raindrops, shed",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they were wet, and glistened with raindrops, shed",3
"the love that lived through all the stormy past,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the love that lived through all the stormy past,",1
"but it is not enough, ah! not enough",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but it is not enough, ah! not enough",0
the pyramids have risen.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the pyramids have risen.",1
"to rise upon some other shore,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to rise upon some other shore,",1
"at dusk of eve,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at dusk of eve,",3
"and then, as is my wont, i told",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and then, as is my wont, i told",3
with warning cough and threatening wheeze,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with warning cough and threatening wheeze",3
"who had my mother's servant been,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who had my mother's servant been,",3
"daily struggling, though unloved and lonely,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
daily struggling, though unloved and lonely,",3
"there's a certain slant of light,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
there's a certain slant of light,",1
fall again.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
fall again.",0
"love, on myriad lips fairer than yours, kisses you could not give! . . .",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
love, on myriad lips fairer than yours, kisses you could not give! . . .",1
"concerning him ye wot of, thus to think",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
concerning him ye wot of, thus to think",3
"when thou hadst overcome the sharpness of death, thou didst open the kingdom of heaven to all believers.",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when thou hadst overcome the sharpness of death, thou didst open the kingdom of heaven to all believers.",1
"how they had waited for him, to complete",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how they had waited for him, to complete",1
heart as though with ashes blending;,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
heart as though with ashes blending;",3
and give a meaning to their lives; and still,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and give a meaning to their lives; and still",1
when waves forget to roll.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when waves forget to roll.",3
"i see two boats with nets, lying off the shore of paumanok, quite still;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i see two boats with nets, lying off the shore of paumanok, quite still;",3
"rais’d on the seas, the surges to control—",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
rais’d on the seas, the surges to control—",3
"passing to lap thy waters, crushed the flower",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
passing to lap thy waters, crushed the flower",1
the tale is one of distant skies;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the tale is one of distant skies;",1
"the herded wolves, bold only to pursue;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the herded wolves, bold only to pursue;",1
would we were bidden with the rest!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
would we were bidden with the rest!",1
"i see them mix'd with george's sons,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i see them mix'd with george's sons,",3
"i watch you in your crystal sphere,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i watch you in your crystal sphere,",1
daih 's de ho'n a blowin'!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
daih 's de ho'n a blowin'!",3
to teach in schools of little country towns,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to teach in schools of little country towns",1
"listening, with half-suspended breath,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
listening, with half-suspended breath,",3
"his hand the captive's fetters broke,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his hand the captive's fetters broke,",1
did this wood come floating thick,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
did this wood come floating thick",3
and confessors betwixt.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and confessors betwixt.",3
"his boundless gulfs and built his shore, thy breath,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his boundless gulfs and built his shore, thy breath,",3
"a hundred years, and fifty more, had spread their leaves and snows,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a hundred years, and fifty more, had spread their leaves and snows,",3
and yet perhaps you had been startled less,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and yet perhaps you had been startled less",3
"and say, ‘fie, pale-face! are you english girls",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and say, ‘fie, pale-face! are you english girls",3
"at length they turn to nothing else but down,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at length they turn to nothing else but down,",0
"and, waking, find it vision,--none the less",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and, waking, find it vision,--none the less",3
"behind the heads of children) compliments,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
behind the heads of children) compliments,",1
"pulled by mules dat run like rabbits, each one tryin' to git ahead.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
pulled by mules dat run like rabbits, each one tryin' to git ahead.",3
"got the ill name of augurs, because they were bores, —)",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
got the ill name of augurs, because they were bores, —)",3
"sire, son, and grandson; so the century glides;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sire, son, and grandson; so the century glides;",3
"but she guesses he is near,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but she guesses he is near,",3
"and tender thoughts, and prayers, remains,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and tender thoughts, and prayers, remains,",3
"then thro’ his breast his fatal sword he sent,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then thro’ his breast his fatal sword he sent,",3
"""i mean estelle has always held the purse.""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""i mean estelle has always held the purse.""",3
"the pain when it did live,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the pain when it did live,",3
"busy, with sacerdotal tailorings",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
busy, with sacerdotal tailorings",3
