text,label,prompt,prediction
"when your rights was our wrongs, john,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when your rights was our wrongs, john,",0.0
mere raft of stone;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
mere raft of stone;",0.0
"where the cloudy hangings waver and the flickering shadows fall,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
where the cloudy hangings waver and the flickering shadows fall,",2.0
still is my heart and vacant is my breath--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
still is my heart and vacant is my breath--",0.0
"(so thick they crowd), 'tis hardly seen.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
(so thick they crowd), 'tis hardly seen.",0.0
"we were content to show,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
we were content to show,",1.0
"young childhood, with a moisten'd eye,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
young childhood, with a moisten'd eye,",1.0
to touch such goodness with a grimy palm.,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to touch such goodness with a grimy palm.",0.0
"his days in peace; but his straight lips were bent,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his days in peace; but his straight lips were bent,",2.0
i would not live alway--live alway below!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i would not live alway--live alway below!",0.0
"appeared to me,--may i again behold it!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
appeared to me,--may i again behold it!",1.0
"betrayed how mightily its heart was stirred,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
betrayed how mightily its heart was stirred,",0.0
"overleaning, with flickering meaning and sign,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
overleaning, with flickering meaning and sign,",0.0
no man could compete with kwasind.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
no man could compete with kwasind.",1.0
"from kindling spark struck out from dead king's brow,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
from kindling spark struck out from dead king's brow,",0.0
"precisely, at all events, what he ought not,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
precisely, at all events, what he ought not,",0.0
and to thy brief captivity was brought,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and to thy brief captivity was brought",0.0
and listening to thy home's familiar chime,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and listening to thy home's familiar chime",1.0
"sometimes towards heav'n and the full-blazing sun,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sometimes towards heav'n and the full-blazing sun,",2.0
"in every health we drink, my boys,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in every health we drink, my boys,",1.0
"where holds the soul communion with its god,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
where holds the soul communion with its god,",1.0
ashes and jet all hues outshine.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ashes and jet all hues outshine.",2.0
bred onely and completed to the taste,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
bred onely and completed to the taste",1.0
"ambrosial odours and ambrosial flowers,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ambrosial odours and ambrosial flowers,",1.0
"""as the gods would i see,"" said sigurd, ""though death light up the land.""",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""as the gods would i see,"" said sigurd, ""though death light up the land.""",2.0
"you hardly know when you are coming back,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you hardly know when you are coming back,",0.0
"but the great spirit plants it in our hearts,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but the great spirit plants it in our hearts,",1.0
"i strive, i pray.",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i strive, i pray.",2.0
who felt your own thought worthy of record,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who felt your own thought worthy of record",2.0
tis gone past recalling!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tis gone past recalling!",0.0
"and stiff in fight, but serious drill's despair,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and stiff in fight, but serious drill's despair,",3.0
our lives and safeties all;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
our lives and safeties all;",0.0
her thoughts are like the lotus,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
her thoughts are like the lotus",1.0
the echoing sounds grow fainter and then cease;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the echoing sounds grow fainter and then cease;",0.0
"and, between the river flowing and the fair green trees a-growing,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and, between the river flowing and the fair green trees a-growing,",2.0
"you'll not want business, for we need a lot",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you'll not want business, for we need a lot",0.0
accept the gift which i have wrought,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
accept the gift which i have wrought",1.0
even now eclipses the descending moon!--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
even now eclipses the descending moon!--",1.0
when lips and heart refuse to part again,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when lips and heart refuse to part again",1.0
the message is not like what i have learned,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the message is not like what i have learned",0.0
with such vehement force and might,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with such vehement force and might",1.0
does beauty slight you from her gay abodes?,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
does beauty slight you from her gay abodes?",2.0
"still must mine, though bleeding, beat;",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
still must mine, though bleeding, beat;",3.0
their first-born brother as a god.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
their first-born brother as a god.",2.0
bedaubed with iridescent dirt.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
bedaubed with iridescent dirt.",0.0
"in town, an' not the leanest runt",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in town, an' not the leanest runt",2.0
"so thick, she cannot see her lover hiding,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
so thick, she cannot see her lover hiding,",0.0
"and _channing_, with his bland, superior look,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and _channing_, with his bland, superior look,",0.0
"is shorter than a snake's delay,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
is shorter than a snake's delay,",0.0
"how your soft opera-music changed, and the drum and fife were heard in their stead;",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how your soft opera-music changed, and the drum and fife were heard in their stead;",2.0
"on its windy site uplifting gabled roof and palisade,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
on its windy site uplifting gabled roof and palisade,",1.0
"taking and giving radiance, and the slopes",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
taking and giving radiance, and the slopes",2.0
his head is bowed. he thinks on men and kings.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his head is bowed. he thinks on men and kings.",0.0
that to the next i may resign my roome,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that to the next i may resign my roome",0.0
"a level space of nameless graves,--",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a level space of nameless graves,--",0.0
"to feel, with bird and stream and tree,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to feel, with bird and stream and tree,",1.0
then ens is represented as father of the predicaments his ten,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then ens is represented as father of the predicaments his ten",0.0
"at last, outbound from tunis,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at last, outbound from tunis,",1.0
and sleigh-bells a-jingle,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and sleigh-bells a-jingle",1.0
"why write i still all one, ever the same,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
why write i still all one, ever the same,",0.0
"soon ez she gits out o' sight,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
soon ez she gits out o' sight,",0.0
alone went the fair-armed gudrun to her flowery garden-close;,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
alone went the fair-armed gudrun to her flowery garden-close;",2.0
"and i greet from far the ray,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and i greet from far the ray,",1.0
ere i own an usurper i'll couch with the fox;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ere i own an usurper i'll couch with the fox;",0.0
"nor can express the love it knew,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nor can express the love it knew,",2.0
"turn'd back the shafts, and mock'd the gates of death,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
turn'd back the shafts, and mock'd the gates of death,",3.0
"this hot, sick air! and how i covet here",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
this hot, sick air! and how i covet here",3.0
"then loosen, launch forth, to go and compete,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then loosen, launch forth, to go and compete,",1.0
i envy the farmer's boy,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i envy the farmer's boy",0.0
strong tarchon snatch’d and bore away his prize.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
strong tarchon snatch’d and bore away his prize.",2.0
"where wisdom and not numbers should have weight,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
where wisdom and not numbers should have weight,",1.0
